bootstrap_replicate,bootstrap_statistic,n_contributing_bootstrap_clusters,n_unique_source_patients,n_source_patients_selected_more_than_once,n_bootstrap_copies_from_repeated_source_patients,n_profiles_from_repeated_source_patient_copies,n_pre_exclusion_zero_distance_external_candidates
3886,0.019817204920030036,34,21,11,24,118,142
3887,0.019669907045936713,34,21,9,22,119,182
3888,0.015517093585312294,34,23,8,19,102,156
3889,0.012681306025111846,34,23,8,19,112,232
3890,0.011185827995913708,34,24,9,19,101,116
3891,0.00946470859595197,34,22,8,20,91,160
3892,0.011864825464077716,34,18,13,29,130,172
3893,0.020684666678588308,34,20,11,25,102,138
3894,0.015043049679538942,34,20,10,24,146,206
3895,0.02168379281802693,34,24,8,18,88,130
3896,0.007322077369394067,34,20,9,23,106,206
3897,0.014914599758041935,34,20,10,24,88,130
3898,0.017474854761415862,34,23,9,20,93,138
3899,0.008894698891765696,34,23,8,19,106,172
3900,0.014801951479578343,34,22,10,22,101,122
3901,0.013180463043731994,34,22,12,24,120,120
3902,0.02220693372919424,34,22,9,21,88,124
3903,0.007692493853563354,34,24,8,18,79,100
3904,0.013767575616491251,34,24,9,19,87,96
3905,0.01757915804610724,34,23,8,19,105,156
3906,0.008569265930049648,34,20,12,26,136,160
3907,0.02202155267786061,34,23,9,20,90,114
3908,0.0197932944497968,34,20,10,24,139,232
3909,0.012481893020308485,34,23,9,20,85,106
3910,0.011541975790504491,34,23,8,19,106,168
3911,0.02476183242095409,34,22,8,20,97,158
3912,0.016638541828214445,34,23,8,19,80,116
3913,0.014488324032932792,34,21,9,22,131,230
3914,0.013560610442928368,34,23,9,20,119,146
3915,0.013359762410212077,34,23,7,18,76,124
3916,0.013445993074960388,34,21,12,25,131,140
3917,0.03011329850180018,34,24,7,17,85,136
3918,0.012592426972163957,34,20,9,23,148,340
3919,0.008844719483053827,34,22,9,21,132,210
3920,0.020822644266126372,34,21,8,21,119,248
3921,0.015397419175816378,34,21,10,23,88,124
3922,0.013931731010301415,34,20,9,23,118,270
3923,0.0118514097364842,34,23,7,18,105,192
3924,0.012827139739680277,34,22,10,22,109,154
3925,0.01281120242728074,34,22,10,22,94,118
3926,0.011545241749987403,34,24,7,17,85,130
3927,0.011849215115171442,34,20,12,26,136,160
3928,0.011093974483339118,34,24,6,16,82,136
3929,0.01109736378996197,34,21,10,23,118,194
3930,0.02223964069427302,34,24,9,19,101,116
3931,0.014694634989741457,34,22,9,21,135,230
3932,0.015507635414099455,34,18,11,27,189,326
3933,0.026499936587916294,34,23,9,20,92,122
3934,0.022575493380981117,34,23,7,18,75,120
3935,0.010496641762530144,34,23,7,18,75,126
3936,0.016502709521341898,34,24,9,19,117,126
3937,0.013207070401142003,34,24,9,19,90,102
3938,0.018689525506061754,34,25,9,18,104,104
3939,0.025409071416830048,34,24,7,17,81,128
3940,0.015203856460881265,34,20,10,24,103,162
3941,0.018489064470358814,34,19,8,23,137,284
3942,0.026739351275256423,34,24,6,16,60,124
3943,0.017622622477840626,34,24,7,17,73,114
3944,0.015461762299012242,34,21,11,24,127,166
3945,0.011497278384736617,34,20,9,23,111,194
3946,0.01273446924608293,34,22,10,22,114,138
3947,0.017132045535206322,34,20,10,24,106,148
3948,0.017035457608534164,34,24,9,19,95,104
3949,0.029860131493381063,34,22,9,21,139,228
3950,0.018835182613112955,34,25,7,16,102,138
3951,0.008731989390887422,34,23,9,20,88,112
3952,0.024402364860770104,34,24,7,17,117,186
3953,0.014521009590849718,34,22,8,20,72,122
3954,0.012183973447973867,34,23,7,18,92,198
3955,0.010751975462654065,34,21,9,22,128,194
3956,0.013479252908683195,34,22,9,21,100,142
3957,0.013476887243237659,34,22,8,20,109,172
3958,0.009809990090686532,34,24,7,17,81,132
3959,0.015400394750599688,34,24,9,19,101,116
3960,0.00953484307200779,34,23,7,18,83,144
3961,0.009595218669781455,34,21,10,23,134,194
3962,0.013018326098805488,34,24,9,19,102,114
3963,0.02214484199770772,34,24,8,18,85,112
3964,0.007272846589083965,34,19,11,26,128,194
3965,0.02466267073260331,34,25,8,17,89,98
3966,0.011652329009803352,34,22,10,22,128,164
3967,0.013985671845096723,34,24,9,19,111,126
3968,0.023273038025807928,34,21,8,21,112,220
3969,0.01649377180755022,34,22,9,21,110,166
3970,0.011258233038658153,34,20,11,25,116,236
3971,0.021628993445742158,34,21,10,23,105,144
3972,0.012115214319541906,34,24,8,18,79,100
3973,0.014237842010551068,34,20,9,23,98,158
3974,0.012140001683983964,34,19,13,28,154,186
3975,0.028934255342502907,34,22,9,21,115,162
3976,0.032803569024806425,34,21,10,23,132,174
3977,0.01815985014963572,34,23,8,19,82,138
3978,0.014436115467583548,34,23,10,21,109,124
3979,0.011703033032031625,34,20,10,24,151,264
3980,0.0338063073132205,34,22,8,20,73,124
3981,0.013611396639507861,34,21,8,21,103,200
3982,0.02109201831081426,34,22,8,20,134,256
3983,0.019847377191922186,34,25,7,16,88,112
3984,0.009712597457312858,34,23,9,20,102,126
3985,0.007295030453416413,34,20,9,23,99,172
3986,0.017144985530524848,34,23,7,18,72,120
3987,0.011263041919263916,34,20,13,27,124,154
3988,0.010474273791560594,34,19,10,25,113,186
3989,0.017310660453700583,34,19,10,25,116,176
3990,0.01342806985671871,34,24,7,17,71,104
3991,0.03357162983317408,34,21,9,22,117,182
3992,0.027643329474137696,34,24,9,19,105,138
3993,0.007597641717635606,34,23,9,20,113,146
3994,0.0323831310270511,34,22,10,22,108,132
3995,0.027718754169435103,34,23,6,17,80,156
3996,0.01193383461745573,34,25,7,16,77,104
3997,0.021957395342898575,34,23,8,19,115,172
3998,0.0135669853488949,34,22,10,22,112,154
3999,0.014662230455353722,34,23,10,21,88,100
4000,0.018072481341552885,34,22,10,22,90,120
4001,0.025177949219523363,34,23,9,20,92,124
4002,0.015382079701414378,34,23,8,19,120,192
4003,0.011335745593394734,34,22,11,23,148,178
4004,0.015757956281011305,34,22,7,19,106,184
4005,0.014624947629449193,34,25,7,16,88,120
4006,0.011019435860736431,34,23,7,18,76,132
4007,0.009101000146979357,34,20,8,22,96,216
4008,0.011114329730810224,34,23,9,20,102,120
4009,0.012680064246080536,34,23,9,20,79,100
4010,0.0035190234010547827,34,20,7,21,106,246
4011,0.02416429820924931,34,23,10,21,106,118
4012,0.02374035163472081,34,23,9,20,127,172
4013,0.011464794651181089,34,23,9,20,121,160
4014,0.020141361392729984,34,22,11,23,109,124
4015,0.012999810705408607,34,21,9,22,125,254
4016,0.012171216800542173,34,21,9,22,96,146
4017,0.016176982640690424,34,20,12,26,117,138
4018,0.015572387985402978,34,22,10,22,104,146
4019,0.03331281470515288,34,22,11,23,123,132
4020,0.02413440101339317,34,22,10,22,97,118
4021,0.012104189567600447,34,22,8,20,139,216
4022,0.017132045535206322,34,20,7,21,99,210
4023,0.012174687082282594,34,22,9,21,100,144
4024,0.022811763217315064,34,23,8,19,88,124
4025,0.016633885225073745,34,23,9,20,99,126
4026,0.012509276362126731,34,22,11,23,126,150
4027,0.022612676093040844,34,20,10,24,140,214
4028,0.015357745431584913,34,24,9,19,73,82
4029,0.01386513622403042,34,21,6,19,113,242
4030,0.021957395342898575,34,21,9,22,121,178
4031,0.019179822225707396,34,22,10,22,127,154
4032,0.03147804724448762,34,22,11,23,108,120
4033,0.009809990090686532,34,23,9,20,96,136
4034,0.021418794388329034,34,19,10,25,141,234
4035,0.032120630077423835,34,22,8,20,106,196
4036,0.02615629888038952,34,20,11,25,149,206
4037,0.0038375303910404904,34,18,13,29,154,190
4038,0.010047747894940888,34,21,8,21,79,136
4039,0.026708526103637796,34,21,8,21,129,256
4040,0.024161045704910955,34,22,9,21,121,196
4041,0.02647474853718393,34,23,8,19,125,222
4042,0.009320173034931475,34,22,8,20,92,152
4043,0.023290341686052013,34,23,9,20,107,134
4044,0.031518895838900926,34,23,6,17,80,158
4045,0.030968261597743983,34,21,11,24,125,152
4046,0.020298135040266216,34,21,9,22,143,230
4047,0.01181255043206371,34,25,8,17,104,134
4048,0.028824292231695973,34,23,7,18,112,224
4049,0.012532988752480795,34,22,10,22,111,156
4050,0.019886621922680058,34,20,9,23,115,196
4051,0.023607028610615907,34,20,10,24,131,218
4052,0.021564177364022948,34,22,9,21,113,210
4053,0.017905242783161177,34,22,9,21,107,156
4054,0.012417708544052088,34,21,9,22,91,144
4055,0.015590887376441175,34,23,7,18,70,124
4056,0.005904381991446904,34,22,8,20,109,188
4057,0.030547371758637927,34,21,10,23,144,206
4058,0.014242234491928404,34,20,9,23,109,174
4059,0.01815837862469072,34,20,11,25,111,138
4060,0.008093777639302885,34,21,9,22,116,174
4061,0.027460551200258268,34,24,8,18,90,120
4062,0.012397024982612019,34,25,8,17,86,98
4063,0.015112098267873617,34,21,8,21,125,206
4064,0.011485953905411288,34,23,8,19,106,168
4065,0.021391585367670295,34,19,13,28,142,160
4066,0.023020091415171,34,23,9,20,102,134
4067,0.014137162809107574,34,22,10,22,78,102
4068,0.01049458414471078,34,21,9,22,103,154
4069,0.01827509980977384,34,23,8,19,93,144
4070,0.01683693623570337,34,19,10,25,114,174
4071,0.014353120833195357,34,19,10,25,105,174
4072,0.025690842610100587,34,22,11,23,115,148
4073,0.02426761000501453,34,18,8,24,122,308
4074,0.02956639390360706,34,22,10,22,96,120
4075,0.012902980792912896,34,21,9,22,109,178
4076,0.016705081520269994,34,23,8,19,119,192
4077,0.010846070918333915,34,20,9,23,101,158
4078,0.011495502863265922,34,23,9,20,97,118
4079,0.025479136356469846,34,23,10,21,110,134
4080,0.021274357506306033,34,23,9,20,82,106
4081,0.006009640153237544,34,21,12,25,144,168
4082,0.01223974230503206,34,24,9,19,114,126
4083,0.028948287491358773,34,22,10,22,95,116
4084,0.014643240662980221,34,20,10,24,121,184
4085,0.02651387975867925,34,21,10,23,121,178
4086,0.015119397516584088,34,26,8,16,98,98
4087,0.007309878957517613,34,21,10,23,129,180
4088,0.027591549858351494,34,22,8,20,84,126
4089,0.0207241815739223,34,24,8,18,87,108
4090,0.011322863284264822,34,20,9,23,118,194
4091,0.0173895858545045,34,24,8,18,95,134
4092,0.011892711457134962,34,23,8,19,113,158
4093,0.020354245727508526,34,20,10,24,117,186
4094,0.01982858084996325,34,22,7,19,85,150
4095,0.007078007455419741,34,21,8,21,98,176
4096,0.01760958985957467,34,20,9,23,102,186
4097,0.0075545325678412,34,20,9,23,97,168
4098,0.018209978032178997,34,22,10,22,124,188
4099,0.019361895653640895,34,21,9,22,110,158
4100,0.02096542905148835,34,21,10,23,97,130
4101,0.03154932910458512,34,21,9,22,102,198
4102,0.026162683022684013,34,20,11,25,160,220
4103,0.030487115064808286,34,20,11,25,117,164
4104,0.014315096771136772,34,21,9,22,96,152
4105,0.00822627131573328,34,20,9,23,94,178
4106,0.012878599982396235,34,21,8,21,132,216
4107,0.01253144581164578,34,24,9,19,110,134
4108,0.021678571643779544,34,22,10,22,134,176
4109,0.042457084861510175,34,20,10,24,113,158
4110,0.01581540748990822,34,23,8,19,98,152
4111,0.03217780833730822,34,20,10,24,134,224
4112,0.012532988752480795,34,25,8,17,85,94
4113,0.011958122032201028,34,22,10,22,110,152
4114,0.021390019804512474,34,21,8,21,114,216
4115,0.01282004861578722,34,22,11,23,127,160
4116,0.015763188132271976,34,21,12,25,138,150
4117,0.006283859267715762,34,22,8,20,86,136
4118,0.029947168920284012,34,21,11,24,138,180
4119,0.011899479794958097,34,19,10,25,131,236
4120,0.020110973724488123,34,20,9,23,177,422
4121,0.011274596891562547,34,20,11,25,121,172
4122,0.012833189114150455,34,23,7,18,89,152
4123,0.0240470793265921,34,20,7,21,94,218
4124,0.020151684641806673,34,21,9,22,137,232
4125,0.013153460735724903,34,22,10,22,84,108
4126,0.015785301877303447,34,19,11,26,129,180
4127,0.021957395342898575,34,21,9,22,135,212
4128,0.02052927111344775,34,23,8,19,105,156
4129,0.012216130375944476,34,19,10,25,122,200
4130,0.006566260473276769,34,21,8,21,123,222
4131,0.010689159025208218,34,25,8,17,85,94
4132,0.018544642989628463,34,19,8,23,93,210
4133,0.01835399590325406,34,22,9,21,123,174
4134,0.02637091236170655,34,23,10,21,105,114
4135,0.02940088846611595,34,21,9,22,146,258
4136,0.014851020844989522,34,22,9,21,97,130
4137,0.009067592065306461,34,22,11,23,111,120
4138,0.007798419798812503,34,24,7,17,63,90
4139,0.012592744801290842,34,23,9,20,90,130
4140,0.023046216582847768,34,21,10,23,110,140
4141,0.029032157356829808,34,25,8,17,91,100
4142,0.025125329030360417,34,22,10,22,111,138
4143,0.026783270396750034,34,22,10,22,97,124
4144,0.012361744159914367,34,22,9,21,124,216
4145,0.02254494136992749,34,22,8,20,121,184
4146,0.01662682553015156,34,23,9,20,98,130
4147,0.02535414219018483,34,22,9,21,112,172
4148,0.015140919739475657,34,23,9,20,79,106
4149,0.02254494136992749,34,20,9,23,127,230
4150,0.004933470326721749,34,21,9,22,108,212
4151,0.006987913264846549,34,22,10,22,110,128
4152,0.014340661114501288,34,25,6,15,65,98
4153,0.013739548459402156,34,23,10,21,93,108
4154,0.016752132183651146,34,22,9,21,94,148
4155,0.011509254219353934,34,23,7,18,81,132
4156,0.022471351958736015,34,20,10,24,137,296
4157,0.023249856613501516,34,22,9,21,75,108
4158,0.014390079888856974,34,20,9,23,101,174
4159,0.014466783347484045,34,21,10,23,121,172
4160,0.010330216168666313,34,20,10,24,136,214
4161,0.01993934639718096,34,21,8,21,104,192
4162,0.012675618494268414,34,25,8,17,110,140
4163,0.0218173092302954,34,21,9,22,110,176
4164,0.013225290748420437,34,22,8,20,75,120
4165,0.008733105474017205,34,21,8,21,106,178
4166,0.013053809501115687,34,23,8,19,96,144
4167,0.011336650790889885,34,20,11,25,152,200
4168,0.011688646304150056,34,24,9,19,85,94
4169,0.012021227532659003,34,20,8,22,125,264
4170,0.01984670586850462,34,19,10,25,107,182
4171,0.013641848046635752,34,25,8,17,94,106
4172,0.009526221180653147,34,23,8,19,102,156
4173,0.022150297543580773,34,21,9,22,123,180
4174,0.024095283818216563,34,25,7,16,116,158
4175,0.011853617887067871,34,20,10,24,107,164
4176,0.0042702789267844155,34,22,8,20,114,204
4177,0.007404364357135106,34,25,7,16,84,108
4178,0.028235854374241524,34,22,10,22,109,154
4179,0.032416775161159976,34,19,9,24,139,326
4180,0.02132054643892497,34,23,6,17,63,120
4181,0.018691732648438167,34,21,9,22,146,242
4182,0.025889274371094867,34,20,10,24,125,188
4183,0.023555339419963378,34,23,8,19,92,134
4184,0.01904840523190141,34,22,8,20,105,168
4185,0.025676096456444218,34,21,9,22,117,198
4186,0.013483529770688625,34,24,9,19,111,144
4187,0.010462631448695844,34,22,10,22,92,116
4188,0.005917647469388103,34,21,9,22,96,178
4189,0.005217347138500403,34,22,10,22,102,138
4190,0.016945397066960792,34,22,11,23,104,116
4191,0.029192910386173564,34,19,8,23,148,376
4192,0.03048451264295418,34,22,8,20,100,166
4193,0.01516532589374879,34,24,8,18,109,154
4194,0.012329359461445238,34,21,11,24,114,138
4195,0.011811803046468478,34,21,10,23,124,196
4196,0.011257779649837672,34,22,8,20,80,138
4197,0.015507635414099455,34,21,8,21,131,258
4198,0.015028361545665725,34,19,11,26,128,194
4199,0.012827139739680277,34,22,9,21,82,134
4200,0.01679070844978079,34,20,9,23,83,140
4201,0.014686598225218277,34,23,9,20,105,126
4202,0.046341332964265396,34,21,9,22,95,140
4203,0.01051067673281162,34,25,8,17,92,122
4204,0.014614608141151567,34,23,9,20,92,116
4205,0.014910570256553117,34,24,8,18,72,104
4206,0.012002843770833743,34,23,8,19,87,134
4207,0.02175823614687572,34,22,9,21,120,174
4208,0.01652801437416289,34,23,8,19,93,132
4209,0.011680438576525246,34,19,10,25,116,182
4210,0.01888666383809851,34,22,7,19,109,202
4211,0.018138653350828753,34,18,12,28,165,216
4212,0.022534069730548882,34,23,9,20,85,106
4213,0.018542334336959482,34,23,10,21,74,86
4214,0.024838079774015143,34,21,11,24,105,144
4215,0.01809418529009363,34,22,9,21,105,144
4216,0.01680342470378736,34,22,9,21,76,120
4217,0.015086671509129256,34,22,9,21,132,188
4218,0.018700445177053437,34,23,7,18,86,142
4219,0.019366035523619908,34,19,7,22,113,248
4220,0.008404575714597833,34,23,7,18,105,174
4221,0.012147667382471819,34,24,8,18,98,140
4222,0.01256354898872867,34,22,8,20,121,228
4223,0.02096542905148835,34,22,10,22,93,120
4224,0.015595304611794474,34,23,8,19,130,186
4225,0.04109737712621368,34,17,9,26,134,292
4226,0.017035457608534164,34,25,7,16,100,142
4227,0.016176982640690424,34,19,12,27,142,178
4228,0.013883236779433317,34,18,7,23,137,394
4229,0.0053341011477410355,34,22,10,22,92,110
4230,0.02909884221048243,34,20,9,23,114,176
4231,0.011833157238957615,34,21,12,25,125,134
4232,0.015404155008675806,34,19,10,25,138,238
4233,0.014005437085932937,34,22,9,21,124,178
4234,0.015395324737378771,34,23,10,21,109,124
4235,0.016540004916475455,34,20,11,25,119,152
4236,0.014577599442505085,34,22,8,20,80,122
4237,0.0164251416454601,34,23,7,18,94,168
4238,0.015604036137378069,34,22,10,22,86,104
4239,0.015569507523949824,34,19,11,26,164,266
4240,0.015757956281011305,34,23,9,20,101,128
4241,0.02855918072353434,34,20,11,25,114,150
4242,0.010608174405146251,34,19,11,26,141,204
4243,0.0259734659820548,34,22,7,19,106,208
4244,0.014576548953561055,34,24,9,19,90,120
4245,0.025493636722312606,34,21,9,22,88,136
4246,0.02265966998553342,34,23,9,20,106,148
4247,0.010672890979432255,34,22,8,20,121,228
4248,0.013578018093326927,34,21,10,23,155,250
4249,0.010056958565266439,34,23,9,20,119,158
4250,0.01717468468807653,34,23,8,19,106,150
4251,0.010603604672870078,34,24,7,17,76,106
4252,0.014364267555086418,34,23,8,19,124,184
4253,0.013454854542739085,34,21,10,23,98,142
4254,0.008565671594948407,34,22,8,20,123,232
4255,0.013011098393323595,34,23,9,20,106,148
4256,0.02305939746185221,34,24,8,18,89,110
4257,0.020977628133841464,34,25,9,18,90,90
4258,0.01297783631725341,34,24,7,17,75,114
4259,0.013198606252291259,34,22,10,22,112,136
4260,0.024940656578344614,34,20,9,23,114,192
4261,0.013307304275708476,34,21,8,21,118,280
4262,0.00937453517604682,34,24,10,20,90,90
4263,0.027300222160667065,34,22,8,20,97,154
4264,0.03011329850180018,34,20,10,24,134,222
4265,0.02271798761701309,34,21,9,22,107,160
4266,0.01957825263531384,34,21,10,23,108,144
4267,0.031594755344133696,34,18,13,29,179,220
4268,0.024551790694493876,34,21,10,23,121,154
4269,0.015357745431584913,34,21,11,24,135,156
4270,0.011269069805176807,34,22,8,20,100,160
4271,0.016960948516682867,34,21,8,21,82,158
4272,0.013051087648688543,34,21,9,22,120,186
4273,0.0118514097364842,34,22,7,19,75,140
4274,0.010524702453631955,34,22,10,22,102,126
4275,0.01048645478232247,34,23,9,20,126,168
4276,0.012340903332418302,34,23,8,19,114,184
4277,0.01163727292553873,34,20,10,24,140,214
4278,0.013608350010204467,34,23,10,21,109,118
4279,0.029827510372226737,34,23,9,20,92,116
4280,0.009437670071858098,34,21,9,22,105,162
4281,0.030006252502093572,34,22,9,21,107,140
4282,0.01896606777251443,34,22,9,21,146,218
4283,0.012210166659212186,34,23,8,19,97,130
4284,0.03435414624420589,34,22,9,21,101,152
4285,0.025396349430396148,34,22,8,20,99,150
4286,0.012873172087598549,34,25,8,17,65,74
4287,0.029439958761811255,34,21,8,21,101,206
4288,0.027459802072507686,34,23,8,19,105,144
4289,0.012282970357307112,34,21,8,21,88,150
4290,0.014029653757247056,34,22,9,21,120,214
4291,0.021834821318392067,34,23,9,20,99,120
4292,0.010200991278160074,34,22,10,22,97,118
4293,0.017617296122941196,34,23,9,20,110,128
4294,0.03295231154005745,34,21,10,23,112,160
4295,0.014042444056167364,34,20,10,24,139,208
4296,0.017132045535206322,34,20,10,24,92,134
4297,0.03654830583112953,34,22,9,21,101,164
4298,0.011833157238957615,34,21,11,24,112,154
4299,0.031010103162718995,34,24,8,18,78,96
4300,0.011918998851797868,34,21,8,21,92,164
4301,0.012595885439440277,34,24,8,18,82,106
4302,0.0195551407500386,34,18,12,28,164,222
4303,0.01956487895436673,34,24,8,18,88,112
4304,0.012113283122716017,34,22,9,21,105,150
4305,0.012659644489199082,34,22,9,21,125,228
4306,0.006190878324751466,34,23,9,20,116,170
4307,0.014194641120602064,34,22,9,21,86,122
4308,0.008934802561022824,34,23,10,21,103,118
4309,0.010227008087598174,34,21,10,23,156,206
4310,0.015084185310376585,34,20,11,25,139,186
4311,0.01676863960764813,34,22,8,20,96,154
4312,0.017305237749860883,34,23,10,21,109,124
4313,0.03412693250523868,34,21,8,21,88,142
4314,0.03383226961010997,34,21,9,22,126,200
4315,0.009263659649031378,34,21,11,24,126,158
4316,0.017652257710149184,34,23,9,20,120,156
4317,0.031888590278223425,34,24,8,18,95,122
4318,0.02254494136992749,34,19,9,24,143,246
4319,0.010376090495878496,34,24,7,17,88,124
4320,0.016623700976762856,34,18,8,24,111,234
4321,0.013545526049188926,34,24,7,17,71,118
4322,0.015379182568630162,34,22,10,22,128,170
4323,0.00937453517604682,34,22,9,21,106,150
4324,0.016306274881689377,34,26,5,13,83,172
4325,0.01020453579702068,34,21,10,23,145,192
4326,0.024018617055897855,34,22,11,23,121,130
4327,0.011391654548324123,34,21,10,23,97,130
4328,0.01911208806444324,34,21,11,24,115,136
4329,0.025911397400697422,34,24,8,18,87,126
4330,0.010585755634987665,34,20,8,22,110,204
4331,0.012016312812419307,34,22,7,19,88,176
4332,0.023959824399013854,34,20,9,23,105,168
4333,0.004669602087504384,34,21,9,22,97,136
4334,0.012407072851231521,34,23,11,22,122,122
4335,0.01724064658511249,34,23,9,20,86,118
4336,0.013846718125262308,34,22,8,20,86,136
4337,0.00937453517604682,34,25,7,16,80,120
4338,0.011526817322735288,34,23,9,20,102,120
4339,0.01808974451176908,34,22,11,23,116,128
4340,0.008414862607484572,34,23,9,20,91,112
4341,0.020977257868111596,34,22,10,22,121,148
4342,0.007155440494727772,34,22,11,23,113,122
4343,0.01930829769562588,34,20,9,23,108,192
4344,0.01217854591636568,34,19,12,27,137,176
4345,0.012716219993664415,34,19,9,24,130,258
4346,0.021402284635321168,34,22,8,20,117,186
4347,0.016418335077730946,34,22,9,21,105,144
4348,0.02223733303449126,34,23,10,21,97,130
4349,0.009993392539538279,34,21,11,24,98,122
4350,0.026764147374079707,34,23,8,19,86,122
4351,0.02914169984270957,34,23,8,19,89,128
4352,0.010363596668718618,34,20,9,23,100,154
4353,0.03326747990807921,34,20,9,23,93,156
4354,0.02124252833612661,34,22,9,21,137,194
4355,0.030176353963238697,34,22,10,22,108,132
4356,0.024821381263311584,34,21,9,22,162,292
4357,0.014913718510267755,34,23,10,21,78,90
4358,0.02364542036671774,34,21,9,22,122,194
4359,0.014473860060341376,34,22,9,21,102,146
4360,0.013534878168281618,34,20,9,23,100,170
4361,0.014189742159848445,34,21,9,22,103,172
4362,0.012688148222461497,34,24,8,18,98,122
4363,0.008673698130147775,34,20,8,22,110,246
4364,0.030314956181766495,34,21,9,22,106,188
