bootstrap_replicate,bootstrap_statistic,n_contributing_bootstrap_clusters,n_unique_source_patients,n_source_patients_selected_more_than_once,n_bootstrap_copies_from_repeated_source_patients,n_profiles_from_repeated_source_patient_copies,n_pre_exclusion_zero_distance_external_candidates
4380,0.019878525641035608,45,30,15,31,142,154
4381,0.02334881530725924,42,31,11,26,93,140
4382,0.017132045535206322,44,29,11,28,103,172
4383,0.014186536067943359,45,26,13,33,152,254
4384,0.014814417916819811,42,28,14,32,115,142
4385,0.018312450751584657,44,29,12,29,117,198
4386,0.021998816752947355,45,31,13,28,142,166
4387,0.02370701828072795,44,33,9,22,101,162
4388,0.00666486683024041,45,27,14,33,128,188
4389,0.016248680316578723,45,26,13,33,142,226
4390,0.027852815347253833,43,25,13,34,155,298
4391,0.011327826367107174,44,30,10,26,97,172
4392,0.013002474967892245,46,33,8,21,112,278
4393,0.02191871990278976,44,27,13,32,125,174
4394,0.012370946416322942,45,30,11,27,123,192
4395,0.012033667668791367,44,30,14,30,122,140
4396,0.020079006820054632,42,28,11,29,103,162
4397,0.024570305915022288,44,28,12,30,100,196
4398,0.01808578739070045,46,27,11,30,116,250
4399,0.014690609903790688,43,31,14,29,142,154
4400,0.019842753121286125,43,30,13,29,99,126
4401,0.013322871659027714,46,29,12,29,119,170
4402,0.017503157309933605,43,34,12,24,98,98
4403,0.013293045184592636,44,28,13,31,131,238
4404,0.020008017215296048,45,32,12,26,111,126
4405,0.017560456740640017,43,30,13,29,130,184
4406,0.012282164958563865,45,33,9,22,91,136
4407,0.022532607532036106,44,32,12,26,121,136
4408,0.02639123456984202,43,30,10,26,77,142
4409,0.01876091495762723,45,32,9,23,102,306
4410,0.008032594857218397,43,32,9,23,79,140
4411,0.021716164030395925,46,31,10,25,85,156
4412,0.012838045945319732,44,35,9,20,89,104
4413,0.010089547744961867,43,30,11,27,119,188
4414,0.01191414681678506,44,30,9,25,129,266
4415,0.016205699375821156,45,30,9,25,130,288
4416,0.021760845610203514,45,28,12,30,126,228
4417,0.013403296890364048,42,31,12,27,87,108
4418,0.017942167374816957,43,31,12,27,96,124
4419,0.01616553340558561,46,31,11,26,97,142
4420,0.01724395569144721,45,28,11,29,107,188
4421,0.010948176270157817,43,24,12,34,120,252
4422,0.013871150084271977,41,28,14,32,111,140
4423,0.010986733010314643,45,30,13,29,124,162
4424,0.030785443774228108,46,27,14,33,124,186
4425,0.013934855757745994,44,30,13,29,147,204
4426,0.024672566659628876,44,32,12,26,94,112
4427,0.013224074855885525,43,28,12,30,109,182
4428,0.008733105474017205,44,26,16,36,148,196
4429,0.018691732648438167,45,31,10,25,115,198
4430,0.02359177407848613,45,29,11,28,100,190
4431,0.011753002508646831,45,27,16,35,164,194
4432,0.020682473148998435,44,32,12,26,126,214
4433,0.013574657641559483,44,33,9,22,83,134
4434,0.015435833717663102,44,31,10,25,104,212
4435,0.01155524864991056,44,32,12,26,135,174
4436,0.025230824548746332,44,27,10,29,121,284
4437,0.026026090486312138,43,27,13,32,144,220
4438,0.012644814608508359,43,28,14,32,137,168
4439,0.012362668268103477,43,31,11,26,106,166
4440,0.02164779248721503,45,30,12,28,129,204
4441,0.020906633484817243,45,26,14,34,130,208
4442,0.01688117571669641,45,33,10,23,90,120
4443,0.015507635414099455,45,29,13,30,110,160
4444,0.030181401859142615,43,27,12,31,164,368
4445,0.023116353779656373,43,32,8,22,60,126
4446,0.006630202028763833,45,28,12,30,100,166
4447,0.010498710233990155,45,27,11,30,146,290
4448,0.021957395342898575,44,30,13,29,122,152
4449,0.023045359802759593,46,30,10,26,74,136
4450,0.016064417596333425,45,29,13,30,143,212
4451,0.012080970077282066,45,30,12,28,140,202
4452,0.013868510905785107,45,28,10,28,131,220
4453,0.008882489162015915,44,27,15,34,138,194
4454,0.021844980485816734,44,28,14,32,132,186
4455,0.013767575616491251,45,27,16,35,117,138
4456,0.013693865041691913,43,30,12,28,132,174
4457,0.01794307087730744,44,31,10,25,101,170
4458,0.013558673315594218,46,32,11,25,109,136
4459,0.014604533936830158,44,32,12,26,87,108
4460,0.021772429554402034,44,29,11,28,107,176
4461,0.011114329730810224,45,29,14,31,121,166
4462,0.01927981168406817,45,28,12,30,139,252
4463,0.010996073251620962,43,28,10,28,108,232
4464,0.022517254441013407,45,28,11,29,146,246
4465,0.017730207020513332,44,26,13,33,145,266
4466,0.01253664985631947,45,29,10,27,114,220
4467,0.016891207844102942,44,34,10,22,92,116
4468,0.015922185658175745,46,31,12,27,127,192
4469,0.023754499738671726,41,28,12,30,107,214
4470,0.01215596866435234,45,28,11,29,147,276
4471,0.01590779757552268,45,31,11,26,121,184
4472,0.012838045945319732,45,29,13,30,112,170
4473,0.01710441311687523,44,32,11,25,94,124
4474,0.012937791265032632,42,29,14,31,146,216
4475,0.0204510682787084,46,29,16,33,142,148
4476,0.015778714288341406,44,31,13,28,121,142
4477,0.01649562693624764,44,25,16,37,134,182
4478,0.023916974866031268,45,31,13,28,130,160
4479,0.011024136911477286,46,28,11,29,121,210
4480,0.008894698891765696,45,27,12,31,133,262
4481,0.014139811565299296,45,33,10,23,108,156
4482,0.01697574336220274,43,29,10,27,136,334
4483,0.016684988889712968,45,31,8,23,129,316
4484,0.0146535013634317,43,30,13,29,121,154
4485,0.020520301248848953,43,28,13,31,109,164
4486,0.017997520153741134,46,25,14,35,149,254
4487,0.01630713600394323,44,34,10,22,81,102
4488,0.017586465698026174,42,31,12,27,93,126
4489,0.013693865041691913,44,33,11,24,88,100
4490,0.01545350049782894,44,31,10,25,134,212
4491,0.010301249313323477,42,33,9,22,56,98
4492,0.01172110324331601,44,27,14,33,179,308
4493,0.015042040461515818,45,27,11,30,125,242
4494,0.016160438425496026,45,29,11,28,110,210
4495,0.014471026809812958,45,31,13,28,112,124
4496,0.015879873486042813,43,26,15,35,135,186
4497,0.024433926624653282,41,30,10,26,96,144
4498,0.01504459837211887,43,29,11,28,83,152
4499,0.01458520188608578,46,31,13,28,133,172
4500,0.020131555584887897,41,32,10,24,112,152
4501,0.012549229381822978,45,28,11,29,127,262
4502,0.01545809208417434,43,29,11,28,115,228
4503,0.009380867488456023,44,30,13,29,119,146
4504,0.022539503064622362,46,28,10,28,140,288
4505,0.011942931450316017,41,27,13,32,140,208
4506,0.010297190826207739,45,29,12,29,116,216
4507,0.018694442814739497,45,30,13,29,92,122
4508,0.014604533936830158,46,30,13,29,115,154
4509,0.021957395342898575,46,28,14,32,142,202
4510,0.018107394362138138,39,31,12,27,87,98
4511,0.013599519245712274,45,32,9,23,99,206
4512,0.005795564983929219,46,30,11,27,130,196
4513,0.020656411652508484,44,26,15,35,177,322
4514,0.0126676575045503,44,34,12,24,90,90
4515,0.024602646577121336,43,28,14,32,162,234
4516,0.01661778901349406,41,31,11,26,107,154
4517,0.00692189734682426,46,27,15,34,168,240
4518,0.014604533936830158,43,28,12,30,116,186
4519,0.009592785030313987,45,27,12,31,159,296
4520,0.013205498539321014,45,28,13,31,129,184
4521,0.024672995269721013,43,28,15,33,145,202
4522,0.010028944785466627,46,26,13,33,139,286
4523,0.017598040733159147,44,30,13,29,125,152
4524,0.02227249420056012,43,27,13,32,139,216
4525,0.01714534508820087,46,24,16,38,162,246
4526,0.018487399328246223,43,33,8,21,56,104
4527,0.022153945075593623,43,32,10,24,105,160
4528,0.011050521084053806,45,32,8,22,88,164
4529,0.013950481412707202,45,30,12,28,111,172
4530,0.0118514097364842,46,27,13,32,128,176
4531,0.010245445005326231,44,31,12,27,140,188
4532,0.013939290915211199,46,25,16,37,192,256
4533,0.024682887433007887,41,30,12,28,90,110
4534,0.02466267073260331,45,24,10,32,155,368
4535,0.02337600133917483,46,31,11,26,112,166
4536,0.020294075862789876,46,29,13,30,116,172
4537,0.015026062287741736,44,30,15,31,145,178
4538,0.011259133361423687,43,29,13,30,102,160
4539,0.019915211118211408,42,29,10,27,105,214
4540,0.01470196530243087,45,28,11,29,125,228
4541,0.016082900900093077,40,30,10,26,92,134
4542,0.02194938563497399,44,27,16,35,117,144
4543,0.022112503146396817,43,31,15,30,118,118
4544,0.006290553084835782,46,30,14,30,137,170
4545,0.026828932374104372,45,32,13,27,105,114
4546,0.010454297765624596,46,28,11,29,150,258
4547,0.02186218890618878,45,29,11,28,141,244
4548,0.01990483688922172,44,25,16,37,153,216
4549,0.012838045945319732,45,32,9,23,118,228
4550,0.013693865041691913,43,31,11,26,102,162
4551,0.014640141930813373,45,32,12,26,132,196
4552,0.01683603674725684,43,29,12,29,89,126
4553,0.010449131165398487,43,32,12,26,140,220
4554,0.016409284570395276,42,29,12,29,98,140
4555,0.01365809151948643,46,29,12,29,134,206
4556,0.014885468233397547,46,26,14,34,151,234
4557,0.01873637920232985,43,31,13,28,115,130
4558,0.014402970832269504,45,28,12,30,156,268
4559,0.019994579972826915,43,28,14,32,134,178
4560,0.020347894388108412,45,28,13,31,136,190
4561,0.00852604418095531,45,30,12,28,124,172
4562,0.01617608322901424,45,27,14,33,155,200
4563,0.015357745431584913,46,29,12,29,119,178
4564,0.012604399632731467,44,27,12,31,126,204
4565,0.023704254599242094,45,30,12,28,138,238
4566,0.008134456149113234,46,26,12,32,172,338
4567,0.014735795714347154,45,29,14,31,145,202
4568,0.019240320586985497,44,26,14,34,143,244
4569,0.016803994876134445,43,28,13,31,87,118
4570,0.014488324032932792,45,29,11,28,153,280
4571,0.017105373572676073,43,29,11,28,140,274
4572,0.014712451050559308,44,27,13,32,146,246
4573,0.007571629621049444,43,27,14,33,137,188
4574,0.02522538633981164,45,30,13,29,144,192
4575,0.01683693623570337,44,26,14,34,190,320
4576,0.01511860182115949,44,28,12,30,108,174
4577,0.016280453944299,45,30,11,27,106,154
4578,0.014740278064339023,44,27,13,32,166,310
4579,0.020131102960338064,40,28,10,28,106,238
4580,0.01683693623570337,46,30,13,29,109,136
4581,0.014829231126582711,46,32,9,23,100,184
4582,0.019072718931826743,45,29,14,31,180,298
4583,0.017431976175571774,45,28,10,28,142,282
4584,0.022231156986966157,42,33,11,24,70,88
4585,0.012194642131628623,41,28,12,30,128,190
4586,0.013494849485019056,46,27,11,30,112,204
4587,0.02087289198622838,44,32,10,24,100,180
4588,0.017437343860496855,45,33,11,24,110,122
4589,0.017218133287784113,44,29,15,32,127,148
4590,0.01714444734678118,44,30,13,29,113,134
4591,0.009595218669781455,45,30,13,29,113,158
4592,0.01818957890053679,44,28,12,30,160,300
4593,0.010677180963967706,44,31,10,25,100,160
4594,0.018785780039335058,46,27,12,31,160,296
4595,0.008776895773063523,43,29,13,30,152,218
4596,0.013314934648694363,45,30,12,28,133,178
4597,0.00937453517604682,45,27,13,32,126,208
4598,0.016062712213796765,46,28,12,30,135,190
4599,0.013359184469009425,45,27,13,32,183,312
4600,0.027242147425026127,41,27,16,35,127,148
4601,0.01704814617100358,42,30,14,30,116,140
4602,0.01796856199448773,45,29,13,30,129,186
4603,0.021214750200759656,43,29,14,31,123,150
4604,0.011836909753443994,46,26,12,32,136,234
4605,0.01723981220180084,44,30,12,28,139,178
4606,0.014927257061756991,44,27,14,33,135,188
4607,0.012183973447973867,42,28,12,30,180,294
4608,0.012304533842033075,45,32,11,25,111,150
4609,0.010158306222058208,40,28,11,29,114,192
4610,0.007292745095982975,43,28,12,30,117,200
4611,0.015025624985361571,44,29,14,31,128,164
4612,0.025183127645972126,46,29,11,28,109,190
4613,0.01291085949938145,41,27,12,31,128,186
4614,0.023754499738671726,41,28,14,32,139,178
4615,0.013871150084271977,44,29,12,29,108,160
4616,0.019287910529151686,43,30,13,29,132,186
4617,0.010954020948788383,44,29,14,31,137,164
4618,0.00829543859274761,45,31,12,27,120,156
4619,0.012474787387471577,43,29,12,29,125,176
4620,0.03309384437150173,41,27,12,31,116,208
4621,0.021931705813812968,42,30,13,29,120,174
4622,0.02081510731868333,45,27,14,33,179,236
4623,0.021992579477926093,45,31,11,26,99,152
4624,0.02172822955314479,45,28,14,32,135,174
4625,0.01567313703732609,45,31,11,26,126,174
4626,0.023039432934131125,45,25,14,35,122,212
4627,0.01832694889935918,45,29,10,27,127,218
4628,0.01514334309559999,46,31,11,26,106,154
4629,0.01670586982516107,44,32,9,23,84,142
4630,0.01882354163325141,44,26,13,33,150,246
4631,0.016355558253734845,43,32,12,26,83,104
4632,0.014186536067943359,43,32,12,26,124,142
4633,0.01628186133483991,44,32,11,25,100,154
4634,0.018945318319669745,45,31,11,26,122,176
4635,0.01423229156622239,42,31,11,26,93,144
4636,0.021654015904675084,42,31,13,28,108,138
4637,0.020303235533452757,44,31,13,28,101,122
4638,0.018117065086913735,46,28,13,31,162,254
4639,0.014306320460867925,40,30,13,29,123,138
4640,0.012408351419718987,45,30,13,29,121,154
4641,0.019128837000761297,45,27,12,31,121,198
4642,0.01683693623570337,44,27,13,32,108,178
4643,0.010063255319350442,43,30,11,27,103,178
4644,0.012043384722364187,45,32,11,25,116,138
4645,0.010612249903029738,43,31,13,28,103,118
4646,0.01538472344697749,44,30,12,28,139,208
4647,0.00819862964831293,46,28,9,27,135,364
4648,0.011259133361423687,43,28,14,32,147,222
4649,0.020988545448861903,43,32,10,24,102,158
4650,0.024215853036366267,43,32,11,25,136,196
4651,0.01733036482787368,43,33,12,25,95,104
4652,0.013830933632198103,46,27,12,31,119,228
4653,0.015413535077410577,45,31,12,27,118,162
4654,0.014510228520550224,46,28,14,32,131,164
4655,0.00937453517604682,44,31,10,25,130,226
4656,0.026503075135600157,45,30,12,28,118,208
4657,0.012282164958563865,46,26,15,35,132,198
4658,0.025833405399502414,45,30,11,27,90,158
4659,0.024034458945740682,46,29,10,27,82,152
4660,0.013709007824882477,45,29,15,32,149,188
4661,0.018749529478188753,41,30,14,30,108,116
4662,0.010873754807874694,46,29,12,29,108,172
4663,0.01625526977269957,44,29,12,29,124,186
4664,0.022382943634840304,44,29,10,27,138,266
4665,0.020822644266126372,45,28,11,29,151,268
4666,0.022105824606625555,46,32,9,23,135,246
4667,0.013088572407487002,43,32,10,24,96,156
4668,0.018117898404680685,45,27,13,32,103,166
4669,0.014194641120602064,45,27,15,34,135,180
4670,0.011480557840182426,44,27,13,32,138,210
4671,0.023303550623121838,46,28,11,29,133,280
4672,0.013825750760662989,45,29,12,29,119,184
4673,0.013934149366984672,43,32,11,25,99,144
4674,0.02551044208589806,44,32,9,23,100,164
4675,0.0118514097364842,43,32,11,25,82,112
4676,0.00524522273898842,44,29,14,31,168,240
4677,0.012741948102890734,45,28,12,30,140,236
4678,0.02359563889630756,46,28,15,33,127,154
4679,0.016206886055037686,46,25,14,35,176,330
4680,0.013227662143051502,45,30,11,27,114,194
4681,0.015044732054776078,45,27,12,31,165,346
4682,0.02094667749593666,44,31,13,28,141,186
4683,0.017172719544166045,44,31,11,26,100,144
4684,0.03300810882912479,43,26,12,32,139,284
4685,0.018700445177053437,46,31,11,26,94,138
4686,0.02612483803941138,42,30,14,30,91,112
4687,0.013141985468400202,43,33,9,22,58,100
4688,0.0230559096410747,45,31,11,26,124,164
4689,0.004584460528478294,46,28,13,31,157,256
4690,0.019179822225707396,40,28,13,31,122,154
4691,0.006955214703182881,43,28,14,32,143,176
4692,0.013314934648694363,45,27,14,33,158,256
4693,0.0157487340890713,43,32,10,24,104,158
4694,0.01979905717364678,45,31,11,26,137,200
4695,0.01855080170152342,44,30,11,27,107,182
4696,0.013298253929665667,45,26,15,35,117,180
4697,0.020761363519342838,43,33,11,24,87,96
4698,0.017293089246061197,45,29,14,31,109,158
4699,0.009809990090686532,45,28,11,29,126,210
4700,0.025690842610100587,45,31,9,24,112,236
4701,0.013052657872834633,42,30,12,28,102,138
4702,0.018582562926829648,44,27,13,32,126,202
4703,0.016247233198708938,44,26,15,35,135,210
4704,0.014672849839096141,42,30,11,27,112,158
4705,0.013082014805380092,45,30,9,25,81,158
4706,0.012185255289242143,46,29,13,30,107,158
4707,0.014208471500352635,45,25,14,35,149,236
4708,0.016644175118334062,44,32,12,26,72,90
4709,0.012862137761952927,45,30,11,27,141,244
4710,0.013419746935301083,43,31,11,26,109,160
4711,0.012928845886792863,43,32,11,25,112,154
4712,0.025690842610100587,45,29,11,28,119,182
4713,0.017600319693477307,43,30,13,29,153,222
4714,0.01893847924442,45,31,10,25,94,142
4715,0.02772511248059728,45,30,12,28,165,234
4716,0.014238209091489915,44,24,15,37,164,276
4717,0.008791788364356339,46,30,13,29,126,180
4718,0.012040018802182962,46,30,12,28,164,248
4719,0.018649123730858454,43,32,11,25,117,162
4720,0.018317421372723804,46,28,14,32,127,164
4721,0.01621326365307021,40,28,10,28,115,214
4722,0.013853903711420264,44,29,12,29,109,166
4723,0.014562241214743657,43,29,12,29,108,168
4724,0.018505322270960134,45,30,12,28,94,126
4725,0.017615883382907822,46,30,13,29,152,206
4726,0.024574935357191418,46,30,11,27,149,236
4727,0.014181714269028318,43,29,12,29,114,194
4728,0.013827222973375887,45,30,12,28,103,148
4729,0.019179822225707396,46,30,11,27,131,216
4730,0.019994579972826915,43,28,13,31,98,144
4731,0.011913985848015507,46,28,12,30,102,166
4732,0.014191066178598635,44,32,14,28,124,124
4733,0.02399087579039034,46,32,10,24,100,158
4734,0.01546374533675255,44,25,14,35,121,186
4735,0.004647124812941189,43,31,12,27,112,172
4736,0.010379083180422174,46,29,11,28,104,162
4737,0.02914579062879617,44,29,12,29,143,264
4738,0.025002808111186176,42,31,11,26,109,166
4739,0.013307304275708476,44,31,11,26,123,190
4740,0.021957395342898575,45,29,12,29,138,222
4741,0.010377260280040435,46,29,10,27,137,244
4742,0.017104457815163468,39,28,12,30,111,170
4743,0.017060161693220187,43,27,12,31,129,230
4744,0.016474089213700194,45,27,14,33,126,204
4745,0.019556994923681452,45,25,12,33,119,250
4746,0.0218592604163165,44,26,15,35,168,240
4747,0.014712451050559308,45,31,13,28,114,138
4748,0.009494854730739799,45,27,13,32,165,264
4749,0.02810094859453982,45,29,10,27,91,164
4750,0.01769824168931663,46,32,12,26,101,128
4751,0.01493935650657031,46,28,14,32,128,164
4752,0.017051197064558835,42,27,14,33,141,222
4753,0.01688117571669641,43,27,12,31,134,250
4754,0.012353472075883356,44,27,13,32,130,258
4755,0.017977281530540574,46,28,12,30,110,188
4756,0.012701559777717447,41,28,12,30,131,188
4757,0.013069477673886259,42,28,14,32,134,222
4758,0.014649854871649506,43,29,12,29,121,208
4759,0.011954103770368922,43,30,11,27,124,192
4760,0.01545809208417434,45,28,14,32,183,252
4761,0.02819849231692135,44,28,13,31,170,312
4762,0.013896642249549396,44,29,12,29,128,212
4763,0.017663709099305758,41,28,12,30,117,194
4764,0.01959801440882742,43,28,12,30,115,190
4765,0.013871150084271977,44,29,11,28,82,152
4766,0.006247869855020065,44,28,13,31,146,224
4767,0.022081151206627243,44,31,11,26,92,142
4768,0.020044335094264024,45,31,11,26,103,162
4769,0.012304533842033075,43,32,10,24,111,176
4770,0.011296988525953539,44,31,11,26,83,122
4771,0.01738574336000986,44,30,13,29,136,174
4772,0.011899651419500154,46,28,12,30,129,240
4773,0.011746309727621113,46,30,12,28,101,140
4774,0.0069902460778038765,44,29,11,28,128,210
4775,0.02385804840638367,39,32,10,24,74,98
4776,0.016049793162583356,45,29,14,31,149,206
4777,0.01356788471591236,41,31,12,27,104,128
4778,0.011391654548324123,45,32,11,25,103,130
4779,0.016049793162583356,39,26,10,30,117,230
4780,0.015179900726093966,44,28,15,33,149,180
4781,0.012816233534040808,45,30,12,28,151,258
4782,0.01291920443551682,44,30,13,29,90,120
4783,0.019361895653640895,43,34,8,20,89,152
4784,0.014722805129144749,43,30,12,28,138,204
4785,0.017262289090395996,43,33,10,23,86,122
4786,0.006445924022046905,46,26,13,33,146,244
4787,0.013249882975509945,44,28,13,31,142,252
4788,0.021034710411371525,42,29,14,31,132,152
4789,0.007692493853563354,45,27,13,32,148,222
4790,0.016611390549417883,45,29,11,28,114,206
4791,0.017426598893994304,39,26,12,32,109,180
